time_s,timestamp,P,PCP,PWp,PPmax,Eexp_J,Wbal_J,MPA_W,k_strain,SR_total,SR_CP,SR_Wp,SR_Pmax
3085,2024-06-19 12:23:34,245,199.4,42.59340659340659,3.0065934065934057,11391.09624780724,6755.90375219276,456.87412988463734,0.7493800214281555,183.5981052498981,149.4263762727742,31.91864794566517,2.2530810314587173
3086,2024-06-19 12:23:35,306,199.4,90.16917293233082,16.43082706766917,11436.69624780724,6710.30375219276,455.13626908119875,0.8098721709826635,247.82088432069503,161.4885108939431,73.02550383841799,13.306869588333942
3087,2024-06-19 12:23:36,390,199.4,138.072006940428,52.527993059572005,11543.29624780724,6603.70375219276,451.0736383433357,0.9128017727822163,355.99269138506435,182.01267349277393,126.03237270682115,47.94764518546928
3088,2024-06-19 12:23:37,381,199.4,133.91555812608445,47.68444187391555,11733.89624780724,6413.103752192759,443.8096850728226,0.9114608329957392,347.2665773713766,181.7452900993504,122.05878616069026,43.462501111335975
3089,2024-06-19 12:23:38,97,97,0,0,11915.496247807241,6231.503752192759,436.8887306450935,0.6578530998136768,63.81175068192665,63.81175068192665,0,0
3090,2024-06-19 12:23:39,309,199.4,92.23134759976865,17.368652400231344,11848.448760291427,6298.551239708573,439.4439762705929,0.833063762131312,257.4167024985754,166.1129141689836,76.83459341790402,14.469194911687765
3091,2024-06-19 12:23:40,444,199.4,158.09167148640833,86.50832851359166,11958.048760291427,6188.951239708573,444.000001,0.9999999984529703,443.9999993131188,199.39999969152228,158.09167124183583,86.50832837976071
3092,2024-06-19 12:23:41,280,199.4,71.20676691729322,9.393233082706766,12202.648760291428,5944.351239708572,425.9450662579186,0.8199098392671291,229.57475499479617,163.49002194986556,58.38312881788981,7.701604227040785
3093,2024-06-19 12:23:42,208,199.4,8.493059572006935,0.10694042799305943,12283.248760291428,5863.751239708572,422.87332106587587,0.7564898899978741,157.34989711955782,150.8440840655761,6.424913701372918,0.0808993526087951
3094,2024-06-19 12:23:43,269,199.4,62.59572006940427,7.004279930595719,12291.848760291428,5855.151239708572,422.5455666161045,0.8130684604138003,218.7154158513123,162.1258510065118,50.89460574532375,5.694959099476741
3095,2024-06-19 12:23:44,51,51,0,0,12361.448760291429,5785.551239708571,419.89304223190874,0.6450903961594104,32.899610204129935,32.899610204129935,0,0
3096,2024-06-19 12:23:45,423,199.4,151.30827067669173,72.29172932330826,12260.773238663709,5886.226761336291,423.72988527801726,0.9989063750703967,422.5373966547778,199.1819311890371,151.14279617982453,72.21266928591616
3097,2024-06-19 12:23:46,495,199.4,169.25621746674378,126.34378253325625,12484.37323866371,5662.626761336291,495.000001,0.9999999983204568,494.9999991686261,199.3999996650991,169.25621718247066,126.34378232105641
3098,2024-06-19 12:23:47,288,199.4,77.24956622325043,11.350433776749563,12779.97323866371,5367.02676133629,403.9426631476375,0.8555051555986571,246.38548481241327,170.58772802637225,66.08740217175063,9.710354614290388
3099,2024-06-19 12:23:48,216,199.4,16.201561596298433,0.3984384037015613,12868.57323866371,5278.42676133629,400.5660300953424,0.7889226554261867,170.40729357205632,157.31117749198162,12.781778996602688,0.31433708347200673
3100,2024-06-19 12:23:49,321,199.4,100.21978021978022,21.38021978021978,12885.17323866371,5261.82676133629,399.9333877853187,0.8974091658625959,288.0683422418933,178.94338767300164,89.93814936996566,19.186805198926006
3101,2024-06-19 12:23:50,272,199.4,64.9788895315211,7.6211104684788875,13006.77323866371,5140.226761336289,395.2990923094825,0.8493412850568396,231.02082953546036,169.3586522403338,55.18925353626856,6.472923758857991
3102,2024-06-19 12:23:51,224,199.4,23.72498554077501,0.8750144592249851,13079.373238663711,5067.626761336289,392.53223497769204,0.8054798765262096,180.42749234187093,160.6126873793262,19.10999842396956,0.704806538575189
3103,2024-06-19 12:23:52,145,145,0,0,13103.973238663712,5043.0267613362885,391.59470480741595,0.7391636293553883,107.17872625653129,107.17872625653129,0,0
3104,2024-06-19 12:23:53,191,191,0,0,13064.749745407027,5082.250254592973,393.08955067374774,0.7753062589796,148.0834954651036,148.0834954651036,0,0
3105,2024-06-19 12:23:54,120,120,0,0,13058.7036495069,5088.2963504930995,393.3199733289815,0.7183429788448253,86.20115746137904,86.20115746137904,0,0
3106,2024-06-19 12:23:55,169,169,0,0,13001.69168915945,5145.30831084055,395.4927551538725,0.7541862870046966,127.45748250379373,127.45748250379373,0,0
3107,2024-06-19 12:23:56,191,191,0,0,12979.929384207722,5167.070615792278,396.32213797773403,0.7717120992019858,147.39701094757928,147.39701094757928,0,0
3108,2024-06-19 12:23:57,374,199.4,130.5208212839792,44.07917871602081,12973.922541416006,5173.077458583994,396.55106465843886,0.968521685289728,362.2271102983583,193.12322404677178,126.41224579535893,42.69164045622759
3109,2024-06-19 12:23:58,191,191,0,0,13148.522541416007,4998.477458583993,389.8968871084306,0.7788560294547137,148.76150162585031,148.76150162585031,0,0
3110,2024-06-19 12:23:59,217,199.4,17.152111046847885,0.44788895315211075,13142.43767719897,5004.56232280103,390.1287872623129,0.8017760622139765,173.9854055004329,159.87414680546692,13.752152053798543,0.3591066411674395
3111,2024-06-19 12:24:00,318,199.4,98.26171197223829,20.33828802776171,13160.03767719897,4986.96232280103,389.45803396975765,0.9074857146947727,288.58045727293774,180.95265151013768,89.17109991625857,18.456705846541475
3112,2024-06-19 12:24:01,154,154,0,0,13278.63767719897,4868.362322801029,384.93807144151606,0.7533766857736907,116.02000960914836,116.02000960914836,0,0
3113,2024-06-19 12:24:02,329,199.4,105.31405436668594,24.285945633314054,13245.458822484617,4901.5411775153825,386.20255019395154,0.9248718804912641,304.2828486816259,184.41945296995806,97.40200750427604,22.461388207391774
3114,2024-06-19 12:24:03,137,137,0,0,13375.058822484618,4771.941177515382,381.26336685786293,0.7437976013657825,101.90027138711221,101.90027138711221,0,0
3115,2024-06-19 12:24:04,145,145,0,0,13329.14652921125,4817.85347078875,383.01312946478754,0.7482408192672017,108.49491879374423,108.49491879374423,0,0
3116,2024-06-19 12:24:05,332,199.4,107.17669172932331,25.42330827067669,13289.249035566858,4857.750964433142,384.5336621481215,0.9307309307118651,309.0026689963392,185.5877475839459,99.75266204385174,23.662259368541573
3117,2024-06-19 12:24:06,100,100,0,0,13421.849035566858,4725.150964433142,379.48014586443827,0.71781083818211,71.781083818211,71.781083818211,0,0
3118,2024-06-19 12:24:07,156,156,0,0,13348.531979858677,4798.468020141323,382.2743308937973,0.7578399712181109,118.2230355100253,118.2230355100253,0,0
3119,2024-06-19 12:24:08,296,199.4,83.10728744939271,13.492712550607285,13316.646043488601,4830.353956511399,383.4895352577993,0.8898671509846434,263.40067669145446,177.4395099063379,73.9544451086529,12.006721676463647
3120,2024-06-19 12:24:09,113,113,0,0,13413.246043488602,4733.753956511398,379.80801434525176,0.727022698644105,82.15356494678386,82.15356494678386,0,0
3121,2024-06-19 12:24:10,296,199.4,83.10728744939271,13.492712550607285,13349.535788836769,4797.464211163231,382.2360747473682,0.8914450217178145,263.8677264284731,177.75413733053222,74.08557766523253,12.02801143270834
3122,2024-06-19 12:24:11,131,131,0,0,13446.13578883677,4700.864211163231,378.5545538348207,0.7419694039662074,97.19799191957317,97.19799191957317,0,0
3123,2024-06-19 12:24:12,285,199.4,75.00520532099479,10.594794679005203,13395.549765849337,4751.450234150663,380.4824368732352,0.881447185406959,251.21244784098332,175.76056877014761,66.11312712106192,9.338751949773762
3124,2024-06-19 12:24:13,314,199.4,95.61046847888953,18.989531521110464,13481.149765849337,4665.850234150663,377.22013676853464,0.9185727244094093,288.4318354645545,183.1634012472362,87.8251685127135,17.443265704604794
3125,2024-06-19 12:24:14,118,118,0,0,13595.749765849338,4551.250234150662,372.85261817041925,0.7379138027864879,87.07382872880557,87.07382872880557,0,0
3126,2024-06-19 12:24:15,236,199.4,34.66310005783689,1.9368999421630992,13534.901380429981,4612.098619570019,375.17160992420924,0.8371118797703544,197.55840362580363,166.92010882620866,29.01689284808372,1.6214019515112428
3127,2024-06-19 12:24:16,116,116,0,0,13571.501380429982,4575.4986195700185,373.7767479635546,0.7354507923198331,85.31229190910064,85.31229190910064,0,0
3128,2024-06-19 12:24:17,280,199.4,71.20676691729322,9.393233082706766,13509.272566524127,4637.727433475873,376.14834920327957,0.8813569234905236,246.77993857734663,175.74257054401042,62.758577021932354,8.278791011403843
3129,2024-06-19 12:24:18,87,87,0,0,13589.872566524127,4557.127433475873,373.0766040112368,0.714892760602714,62.19567017243612,62.19567017243612,0,0
3130,2024-06-19 12:24:19,60,60,0,0,13505.958924518296,4641.041075481704,376.2746353558796,0.6930564486064832,41.58338691638899,41.58338691638899,0,0
3131,2024-06-19 12:24:20,267,199.4,60.992481203007515,6.607518796992481,13402.607524350602,4744.392475649398,380.21345876228156,0.8625049079884849,230.28881043292546,171.9834786529039,52.60631438798939,5.699017392032184
3132,2024-06-19 12:24:21,77,77,0,0,13470.207524350602,4676.792475649398,377.63715634314894,0.7033381129434093,54.15703469664252,54.15703469664252,0,0
3133,2024-06-19 12:24:22,82,82,0,0,13379.657817551848,4767.342182448152,381.0880946371931,0.7034033174958418,57.67907203465903,57.67907203465903,0,0
3134,2024-06-19 12:24:23,74,74,0,0,13293.378994600303,4853.6210053996965,384.37626535154186,0.6946317735620406,51.402751243591005,51.402751243591005,0,0
3135,2024-06-19 12:24:24,87,87,0,0,13201.835305501574,4945.164694498426,387.865085287657,0.700154389787067,60.91343191147483,60.91343191147483,0,0
3136,2024-06-19 12:24:25,69,69,0,0,13120.317684477322,5026.6823155226775,390.97180191852556,0.6847740337590311,47.249408329373146,47.249408329373146,0,0
3137,2024-06-19 12:24:26,60,60,0,0,13026.376145804781,5120.623854195219,394.55200625786154,0.6753183169081312,40.51909901448787,40.51909901448787,0,0
3138,2024-06-19 12:24:27,45,45,0,0,12926.69464808188,5220.305351918119,398.3509660762976,0.6619944843348979,29.78975179507041,29.78975179507041,0,0
3139,2024-06-19 12:24:28,24,24,0,0,12817.17710193868,5329.82289806132,402.52478736425905,0.6450442729142356,15.481062549941655,15.481062549941655,0,0
3140,2024-06-19 12:24:29,35,35,0,0,12693.889334883781,5453.110665116219,407.2234053008418,0.6473153256577204,22.656036398020216,22.656036398020216,0,0
3141,2024-06-19 12:24:30,35,35,0,0,12579.410301337093,5567.589698662907,411.58631374856816,0.6431814347654271,22.51135021678995,22.51135021678995,0,0
3142,2024-06-19 12:24:31,212,199.4,12.37044534412955,0.22955465587044513,12465.96368967278,5681.036310327219,415.90987558397006,0.7678621634973019,162.786778661428,153.111715401362,9.49879692536844,0.1762663346975586
3143,2024-06-19 12:24:32,16,16,0,0,12478.563689672781,5668.436310327219,415.42967720407256,0.6282300100483316,10.051680160773305,10.051680160773305,0,0
3144,2024-06-19 12:24:33,22,22,0,0,12353.086040520408,5793.913959479592,420.21175369901835,0.6272821474176166,13.800207243187565,13.800207243187565,0,0
3145,2024-06-19 12:24:34,7,7,0,0,12232.914064855406,5914.085935144594,424.79162576436886,0.614369922683802,4.300589458786614,4.300589458786614,0,0
3146,2024-06-19 12:24:35,12,12,0,0,12103.902118741544,6043.097881258456,429.7083977890752,0.6126591266792699,7.3519095201512386,7.3519095201512386,0,0
3147,2024-06-19 12:24:36,29,29,0,0,11979.551013630004,6167.448986369996,434.44754058375986,0.6180068394726211,17.922198344706015,17.922198344706015,0,0
3148,2024-06-19 12:24:37,12,12,0,0,11867.589727329972,6279.410272670028,438.71449521014995,0.6043077752131398,7.251693302557678,7.251693302557678,0,0
3149,2024-06-19 12:24:38,2,2,0,0,11745.666410111568,6401.3335898884325,443.36111262284896,0.5944862985824614,1.1889725971649228,1.1889725971649228,0,0
3150,2024-06-19 12:24:39,5,5,0,0,11618.591438443465,6528.408561556535,448.204064648289,0.5916675284242776,2.9583376421213883,2.9583376421213883,0,0
3151,2024-06-19 12:24:40,0,0,0,0,11494.791398371715,6652.208601628285,452.92220581286836,0.5846274708245888,0,0,0,0
3152,2024-06-19 12:24:49,0,0,0,0,11369.177535606368,6777.822464393632,457.7094735424388,0.5802370932296048,0,0,0,0
3153,2024-06-19 12:24:50,165,165,0,0,11244.936367827124,6902.063632172876,462.4444265173727,0.6785774513536064,111.96527947334505,111.96527947334505,0,0
3154,2024-06-19 12:24:51,141,141,0,0,11223.640318712516,6923.359681287484,463.2560398731705,0.6605687382839999,93.14019209804398,93.14019209804398,0,0
3155,2024-06-19 12:24:52,85,85,0,0,11187.57887408556,6959.4211259144395,464.6303769594107,0.6224086165114276,52.90473240347135,52.90473240347135,0,0
3156,2024-06-19 12:24:53,0,0,0,0,11117.27340623076,7029.726593769239,467.3097874166973,0.5714326967931975,0,0,0,0
3157,2024-06-19 12:24:54,85,85,0,0,10995.785020093286,7151.214979906714,471.9398291785685,0.6151384233354202,52.28676598351072,52.28676598351072,0,0
3158,2024-06-19 12:24:55,120,120,0,0,10926.684831485083,7220.315168514917,474.5733052595424,0.6346111858413619,76.15334230096343,76.15334230096343,0,0
3159,2024-06-19 12:24:56,0,0,0,0,10878.980883293774,7268.019116706226,476.39134959574733,0.5631040447581187,0,0,0,0
3160,2024-06-19 12:24:57,76,76,0,0,10760.096532604777,7386.903467395223,480.9221490081301,0.6008259572080736,45.6627727478136,45.6627727478136,0,0
3161,2024-06-19 12:24:58,0,0,0,0,10687.175851116772,7459.824148883228,483.701227826508,0.5564001945831731,0,0,0,0
3162,2024-06-19 12:24:59,0,0,0,0,10570.387525501617,7576.612474498383,488.1521456639159,0.5523182816728577,0,0,0,0
3163,2024-06-19 12:25:00,0,0,0,0,10454.875450337471,7692.124549662529,492.55442434267957,0.5482809754744318,0,0,0,0
3164,2024-06-19 12:25:01,0,0,0,0,10340.625678894598,7806.3743211054025,496.9085953863722,0.544287788530473,0,0,0,0
3165,2024-06-19 12:25:02,0,0,0,0,10227.624416851644,7919.375583148356,501.2151845101341,0.5403382387104418,0,0,0,0
3166,2024-06-19 12:25:03,98,98,0,0,10115.858020630143,8031.141979369857,505.47471168414575,0.5894047645262538,57.76166692357287,57.76166692357287,0,0
3167,2024-06-19 12:25:04,0,0,0,0,10059.491263189555,8087.508736810445,507.622904192324,0.5344617533085803,0,0,0,0
3168,2024-06-19 12:25:05,0,0,0,0,9949.562208261033,8197.437791738967,511.8124084844145,0.5306195813605883,0,0,0,0
3169,2024-06-19 12:25:06,0,0,0,0,9840.834446400055,8306.165553599945,515.9561303173925,0.5268193962606451,0,0,0,0
3170,2024-06-19 12:25:07,0,0,0,0,9733.294850003229,8413.705149996771,520.0545699971217,0.5230607391809228,0,0,0,0
3171,2024-06-19 12:25:08,0,0,0,0,9626.930434924227,8520.069565075773,524.1082223621759,0.5193431563076156,0,0,0,0
3172,2024-06-19 12:25:09,0,0,0,0,9521.728358906092,8625.271641093908,528.1175768435855,0.5156661987861467,0,0,0,0
3173,2024-06-19 12:25:10,0,0,0,0,9417.675920030693,8729.324079969307,532.0831175239308,0.5120294226669746,0,0,0,0
3174,2024-06-19 12:25:11,0,0,0,0,9314.760555185114,8832.239444814886,536.0053231957886,0.5084323888519913,0,0,0,0
3175,2024-06-19 12:25:12,0,0,0,0,9212.969838544808,8934.030161455192,539.8846674195411,0.5048746630415066,0,0,0,0
3176,2024-06-19 12:25:13,145,145,0,0,9112.29148007332,9034.70851992668,543.7216185805529,0.5782508794366904,83.84637751832011,83.84637751832011,0,0
3177,2024-06-19 12:25:14,0,0,0,0,9085.016095965619,9061.983904034381,544.7611102678227,0.5004025034227597,0,0,0,0
3178,2024-06-19 12:25:15,202,199.4,2.590225563909769,0.00977443609022552,8985.736002438976,9161.263997561024,548.544772177947,0.6099225887236076,123.20436292216874,121.61856419148737,1.5798370813179126,0.005961649363463807
3179,2024-06-19 12:25:16,0,0,0,0,8988.336002438977,9158.663997561023,548.445683623365,0.4970234009323505,0,0,0,0
3180,2024-06-19 12:25:17,133,133,0,0,8890.112418733132,9256.887581266868,552.1890809061645,0.5621588877102941,74.76713206546911,74.76713206546911,0,0
3181,2024-06-19 12:25:18,147,147,0,0,8857.642874547191,9289.357125452809,553.4265271374421,0.5691896044758934,83.67087185795633,83.67087185795633,0,0
3182,2024-06-19 12:25:19,0,0,0,0,8832.103059622033,9314.896940377967,554.3998745779138,0.4915628442975845,0,0,0,0
3183,2024-06-19 12:25:20,139,139,0,0,8735.586772965635,9411.413227034365,558.0782050926857,0.5595141842624703,77.77247161248337,77.77247161248337,0,0
3184,2024-06-19 12:25:21,0,0,0,0,8706.559807602222,9440.440192397778,559.1844512625946,0.4871749346454561,0,0,0,0
3185,2024-06-19 12:25:22,120,120,0,0,8611.415444305176,9535.584555694824,562.8104964301835,0.5436825057397119,65.24190068876543,65.24190068876543,0,0
3186,2024-06-19 12:25:23,4,4,0,0,8573.819547421132,9573.180452578868,564.2433129995893,0.4843121198457388,1.9372484793829552,1.9372484793829552,0,0
3187,2024-06-19 12:25:24,12,12,0,0,8481.995168846708,9665.004831153292,567.7428302874093,0.484659838383337,5.815918060600044,5.815918060600044,0,0
3188,2024-06-19 12:25:25,158,158,0,0,8394.854223517706,9752.145776482294,571.0638573326255,0.5569885699993291,88.004194059894,88.004194059894,0,0
3189,2024-06-19 12:25:26,10,10,0,0,8375.7242943419,9771.2757056581,571.7929177292743,0.4800139598951551,4.800139598951551,4.800139598951551,0,0
3190,2024-06-19 12:25:27,185,185,0,0,8288.761573983218,9858.238426016782,575.10715244576,0.5691328115244533,105.28957013202385,105.28957013202385,0,0
3191,2024-06-19 12:25:28,0,0,0,0,8282.186888213271,9864.813111786729,575.3577201802889,0.4723425163423616,0,0,0,0
3192,2024-06-19 12:25:29,152,152,0,0,8191.680027225751,9955.31997277425,578.8070255783696,0.545175803944619,82.86672219958209,82.86672219958209,0,0
3193,2024-06-19 12:25:30,213,199.4,13.332562174667432,0.26743782533256194,8170.311262521019,9976.68873747898,579.6214101967522,0.5821502049273396,123.99799364952334,116.08075086251152,7.761553802189142,0.155688984822673
3194,2024-06-19 12:25:31,140,140,0,0,8183.911262521019,9963.088737478982,579.1031008343233,0.5379807440716295,75.31730417002814,75.31730417002814,0,0
3195,2024-06-19 12:25:32,212,199.4,12.37044534412955,0.22955465587044513,8157.16691972701,9989.83308027299,580.1223540153635,0.5809171743905243,123.15444097079114,115.83488457347055,7.1862041552641545,0.13335224205644816
3196,2024-06-19 12:25:33,162,162,0,0,8169.766919727011,9977.233080272988,579.6421556354659,0.5501484751879945,89.1240529804551,89.1240529804551,0,0
3197,2024-06-19 12:25:34,137,137,0,0,8152.946804082834,9994.053195917166,580.2831867689597,0.5350501502318442,73.30187058176266,73.30187058176266,0,0
3198,2024-06-19 12:25:35,15,15,0,0,8124.960348869497,10022.039651130504,581.3497780747152,0.47335895659780985,7.100384348967148,7.100384348967148,0,0
3199,2024-06-19 12:25:36,150,150,0,0,8042.816951031524,10104.183048968476,584.4803436748002,0.5379834712092724,80.69752068139086,80.69752068139086,0,0
3200,2024-06-19 12:25:37,0,0,0,0,8020.952463264401,10126.0475367356,585.3136207861543,0.46321201321886063,0,0,0,0
3201,2024-06-19 12:25:38,176,176,0,0,7933.3003444003225,10213.699655599677,588.6541291570363,0.548715956739899,96.57400838622223,96.57400838622223,0,0
3202,2024-06-19 12:25:39,11,11,0,0,7923.077189529478,10223.922810470522,589.0437436337363,0.4644767985605555,5.109244784166111,5.109244784166111,0,0
3203,2024-06-19 12:25:40,142,142,0,0,7841.246257109759,10305.75374289024,592.1624008697245,0.5253454229547401,74.59905005957309,74.59905005957309,0,0
3204,2024-06-19 12:25:41,154,154,0,0,7816.483130490531,10330.516869509469,593.1061479557364,0.5310698975269794,81.78476421915482,81.78476421915482,0,0
3205,2024-06-19 12:25:42,0,0,0,0,7796.952365025858,10350.047634974142,593.8504846171884,0.4553829011214339,0,0,0,0
3206,2024-06-19 12:25:43,151,151,0,0,7711.7480955071405,10435.25190449286,597.0977030444295,0.5251248636955189,79.29385441802336,79.29385441802336,0,0
3207,2024-06-19 12:25:44,120,120,0,0,7691.207438486148,10455.792561513852,597.880527665343,0.5075427373605286,60.905128483263425,60.905128483263425,0,0
3208,2024-06-19 12:25:45,109,109,0,0,7657.629004877728,10489.370995122272,599.1602347620303,0.5005499951477173,54.55994947110118,54.55994947110118,0,0
3209,2024-06-19 12:25:46,0,0,0,0,7619.577079654601,10527.422920345398,600.6104310195005,0.4491833904810156,0,0,0,0
3210,2024-06-19 12:25:47,111,111,0,0,7536.311148465167,10610.688851534833,603.7837774685343,0.4968513605589807,55.15050102204686,55.15050102204686,0,0
3211,2024-06-19 12:25:48,89,89,0,0,7499.6885731921175,10647.311426807883,605.1794997950258,0.484542141207284,43.12425056744828,43.12425056744828,0,0
3212,2024-06-19 12:25:49,106,106,0,0,7454.20159510184,10692.79840489816,606.9130532224372,0.4911488691360858,52.06178012842509,52.06178012842509,0,0
3213,2024-06-19 12:25:50,128,128,0,0,7415.934453398225,10731.065546601774,608.3714515914359,0.5008609189615172,64.1101976270742,64.1101976270742,0,0
3214,2024-06-19 12:25:51,84,84,0,0,7386.813528659987,10760.186471340014,609.4812786454376,0.47786041470047935,40.14027483484026,40.14027483484026,0,0
3215,2024-06-19 12:25:52,124,124,0,0,7339.988509974279,10807.011490025721,611.2658261146079,0.4957928123814074,61.47830873529451,61.47830873529451,0,0
3216,2024-06-19 12:25:53,158,158,0,0,7309.554445122462,10837.445554877537,612.4256982285394,0.5126279512778428,80.99521630189916,80.99521630189916,0,0
3217,2024-06-19 12:25:54,165,165,0,0,7292.897662870049,10854.10233712995,613.060504565993,0.5158196406246023,85.11024070305938,85.11024070305938,0,0
3218,2024-06-19 12:25:55,79,79,0,0,7279.086121236018,10867.913878763982,613.5868759879413,0.47143872257470704,37.24365908340186,37.24365908340186,0,0
3219,2024-06-19 12:25:56,243,199.4,40.85135916714864,2.7486408328513585,7230.951385265858,10916.048614734142,615.4213380696607,0.5605129359574454,136.20464343765926,111.76627942991462,22.897715264630587,1.540648743114033
3220,2024-06-19 12:25:57,320,199.4,99.56998264893002,21.03001735106998,7274.551385265859,10872.448614734141,613.7596992312853,0.6186919791909589,197.98143334110682,123.3671806506772,61.60314963307595,13.011103057353692
3221,2024-06-19 12:25:58,187,187,0,0,7395.151385265859,10751.848614734141,609.1635147379806,0.5326948032566078,99.61392820898566,99.61392820898566,0,0
3222,2024-06-19 12:25:59,354,199.4,120.04077501445923,34.55922498554077,7390.09994124439,10756.900058755611,609.3560302328418,0.6532373299391067,231.24601479844375,130.25552358985786,78.41511535426638,22.575375854319518
3223,2024-06-19 12:26:00,66,66,0,0,7544.69994124439,10602.300058755609,603.4640723334644,0.47533768807744586,31.372287413111426,31.372287413111426,0,0
3224,2024-06-19 12:26:01,233,199.4,31.967611336032384,1.6323886639676108,7489.441621601202,10657.558378398797,605.5700211881086,0.5654653356798359,131.75342321340176,112.75378793455928,18.07657607501208,0.923059203830404
3225,2024-06-19 12:26:02,26,26,0,0,7523.041621601203,10623.958378398798,604.2894921750487,0.4566990866450124,11.874176252770322,11.874176252770322,0,0
3226,2024-06-19 12:26:03,340,199.4,112.01648351648352,28.58351648351648,7451.499063643733,10695.500936356268,607.0160493516281,0.6441683777297067,219.0172484281003,128.44717451930353,72.15747646579962,18.412597442997143
3227,2024-06-19 12:26:04,153,153,0,0,7592.099063643734,10554.900936356265,601.6576452076924,0.521380792396317,79.77126123663649,79.77126123663649,0,0
3228,2024-06-19 12:26:05,320,199.4,99.56998264893002,21.03001735106998,7572.71164881747,10574.288351182531,602.396518635468,0.6334416943984059,202.7013422074899,126.30827386304215,63.07177852035811,13.321289824089643
3229,2024-06-19 12:26:06,169,169,0,0,7693.31164881747,10453.688351182529,597.8003341421634,0.534620865919076,90.35092634032384,90.35092634032384,0,0
3230,2024-06-19 12:26:07,291,199.4,79.4679005205321,12.1320994794679,7680.434540346282,10466.565459653717,598.2910933981656,0.6155978316260126,179.13896900316965,122.75020762622691,48.92026724431123,7.468494132631515
3231,2024-06-19 12:26:08,292,199.4,80.20156159629843,12.39843840370156,7772.0345403462825,10374.965459653718,594.8001273982759,0.620741323398953,181.25646643249428,123.77581988575125,49.78442348394894,7.696223062794109
3232,2024-06-19 12:26:09,316,199.4,96.94187391555812,19.65812608444187,7864.634540346283,10282.365459653716,591.2710504158545,0.6445363501861383,203.6734866588197,128.520548227116,62.48256159373864,12.670376837965087
3233,2024-06-19 12:26:10,271,199.4,64.18739155581261,7.41260844418739,7981.234540346283,10165.765459653718,586.827309852676,0.6145627168017135,166.54649625326437,122.54380573026167,39.44717773895556,4.555512784047124
3234,2024-06-19 12:26:11,278,199.4,69.66714864083285,8.932851359167147,8052.834540346284,10094.165459653716,584.098563503417,0.6232169331567983,173.25430741758993,124.26945647146557,43.41774671771866,5.567104228405687
3235,2024-06-19 12:26:12,269,199.4,62.59572006940427,7.004279930595719,8131.434540346284,10015.565459653717,581.1030402764375,0.6200352565419558,166.78948400978612,123.635030154466,38.81155335166153,4.342900503658589
3236,2024-06-19 12:26:13,297,199.4,83.8264893001735,13.773510699826486,8201.034540346283,9945.965459653717,578.4505158922417,0.6452602522154756,191.64229490799625,128.66489429176582,54.08990162816782,8.88749898806259
3237,2024-06-19 12:26:14,259,199.4,54.46385193753614,5.1361480624638505,8298.634540346284,9848.365459653716,574.7308839971627,0.6202419004123615,160.6426522068016,123.67623494222488,33.780763029514894,3.185654235061847
3238,2024-06-19 12:26:15,235,199.4,33.7674956622325,1.832504337767495,8358.234540346284,9788.765459653716,572.4594694382823,0.6054951257443508,142.29135454992243,120.73572807342356,20.44605403207529,1.1095724444235977
3239,2024-06-19 12:26:16,223,199.4,22.794679005205317,0.8053209947946786,8393.834540346284,9753.165459653716,571.1027184601593,0.5986825934284536,133.50621833454517,119.37730912963366,13.646777543205443,0.48213166170606037
3240,2024-06-19 12:26:17,59,59,0,0,8417.434540346285,9729.565459653715,570.2032992724147,0.5043598029160221,29.757228372045304,29.757228372045304,0,0
3241,2024-06-19 12:26:18,364,199.4,125.42539039907462,39.174609600925386,8352.56167639736,9794.43832360264,572.6756678571437,0.7127262281702317,259.43234705396435,142.1176098971442,89.39396541591124,27.920771740908894
3242,2024-06-19 12:26:19,170,170,0,0,8517.16167639736,9629.83832360264,566.4026001324509,0.569314862959093,96.7835267030458,96.7835267030458,0,0
3243,2024-06-19 12:26:20,184,184,0,0,8503.374173104165,9643.625826895835,566.9280554296115,0.5775286237537384,106.26526677068786,106.26526677068786,0,0
3244,2024-06-19 12:26:21,146,146,0,0,8496.161057249305,9650.838942750695,567.2029543619541,0.5539994130008957,80.88391429813078,80.88391429813078,0,0
3245,2024-06-19 12:26:22,119,119,0,0,8471.196703619842,9675.803296380158,568.154370407038,0.5376216075694482,63.97697130076434,63.97697130076434,0,0
3246,2024-06-19 12:26:23,95,95,0,0,8433.748217687904,9713.251782312096,569.581569000223,0.5232252672290305,49.7064003867579,49.7064003867579,0,0
3247,2024-06-19 12:26:24,161,161,0,0,8385.368020072698,9761.631979927302,571.4253858664089,0.5583974759345719,89.90199362546608,89.90199362546608,0,0
3248,2024-06-19 12:26:25,51,51,0,0,8367.642903540482,9779.357096459518,572.1009074729378,0.4986521960044854,25.431261996228756,25.431261996228756,0,0
3249,2024-06-19 12:26:26,131,131,0,0,8299.494191326869,9847.505808673131,574.6981218536583,0.5375254097835539,70.41582868164556,70.41582868164556,0,0
3250,2024-06-19 12:26:27,119,119,0,0,8268.27046946805,9878.72953053195,575.8880885719897,0.5296601929462738,63.029562960606576,63.029562960606576,0,0
3251,2024-06-19 12:26:28,146,146,0,0,8231.719056345388,9915.280943654612,577.2810988390108,0.5433279343085442,79.32587840904745,79.32587840904745,0,0
3252,2024-06-19 12:26:29,0,0,0,0,8207.531715249064,9939.468284750936,578.2029021730174,0.4697332151751491,0,0,0,0
